algorithm;dataset;k;qids;weighted;iterations;eliteFraction;crossoverFraction;mutationProbability;trianglePattern;dualPopulation;timeLimit;stepLimit;limitByOptimalLoss;batchNumber;time;externalUtility;internalUtility
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;4;80201;0.929023159;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;4;210286;0.960150736;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;5;166595;0.679723268;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;5;321527;0.718645378;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;5;821947;0.799098138;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;5;1201918;0.808892;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;5;70368;0.88377765;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;5;180544;0.919178368;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;5;520720;0.947264338;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;5;841012;0.963183017;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;5;20128;0.814371878;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;5;80215;0.872952499;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;5;140230;0.938734035;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;5;150237;0.990105983;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;1;191504;0.692032745;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;1;391611;0.777867369;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;1;721350;0.854475796;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;1;45323;0.887197601;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;1;170545;0.936190492;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;1;340506;0.953538795;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;1;45251;0.928018655;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;1;20159;0.96932066;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;1;100285;0.98252976;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;2;176479;0.695712293;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;2;391822;0.732065643;0
BEST_EFFORT_GENETIC;CREDITCARD;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;2;881862;0.833466813;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;2;95512;0.904986881;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;2;210602;0.93552706;0
BEST_EFFORT_GENETIC;MACH2019;5;0;;2147483647;0.2;0.4;0.05;true;true;20000;2147483647;false;2;420599;0.964420143;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;5000;2147483647;false;2;40247;0.932154228;0
BEST_EFFORT_GENETIC;SS13ACS;5;0;;2147483647;0.2;0.4;0.05;true;true;10000;2147483647;false;2;40335;0.98336706;0
